    Sensor_ID        Date  Soil_Moisture(%)  Soil_pH  Temperature(C)  Humidity(%) Crop_Type  Fertilizer_Recommended(kg/ha)  Irrigation_Recommended(mm) Drone_Image_ID  Average_Soil_Moisture
232  SEN-1232  2025-08-21            50.380     5.31            27.9        30.30     Wheat                           45.3                        12.5       IMG-2232              44.827237
233  SEN-1233  2025-08-22            44.480     4.92            30.7        40.00     Beans                          126.0                        20.0       IMG-2233              44.827237
234  SEN-1234  2025-08-23            23.670     4.77            31.8        72.80     Beans                          133.6                        10.0       IMG-2234              44.827237
235  SEN-1235  2025-08-24            60.570     6.94            29.2        70.00  Tomatoes                           48.1                        27.3       IMG-2235              44.827237
236  SEN-1236  2025-08-25            29.650     5.69            20.2        88.00     Maize                          132.2                         7.9       IMG-2236              44.827237
237  SEN-1237  2025-08-26            11.700     7.04            23.8        75.70     Wheat                          149.0                         5.1       IMG-2237              44.827237
238  SEN-1238  2025-08-27            55.180     4.73            33.8        87.00  Tomatoes                          117.2                        17.6       IMG-2238              44.827237
239  SEN-1239  2025-08-28            22.400     5.60            21.8        72.20   Lettuce                          124.2                        19.6       IMG-2239              44.827237
240  SEN-1240  2025-08-29            75.830     6.39            24.3        47.90   Lettuce                          149.3                        19.5       IMG-2240              44.827237
241  SEN-1241  2025-08-30            76.780     7.27            25.3        36.30  Tomatoes                          102.7                         6.4       IMG-2241              44.827237
242  SEN-1242  2025-08-31            74.040     5.62            25.5        76.90     Wheat                           66.9                        12.9       IMG-2242              44.827237
243  SEN-1243  2025-09-01            35.910     6.69            28.4        68.60  Tomatoes                          130.5                        17.5       IMG-2243              44.827237
244  SEN-1244  2025-09-02            45.185     6.30            26.6        59.55     Wheat                           86.3                        17.4       IMG-2244              44.827237
245  SEN-1245  2025-09-03            74.980     6.66            22.1        51.60     Beans                           99.7                        26.8       IMG-2245              44.827237
246  SEN-1246  2025-09-04            39.970     5.32            20.1        87.40  Tomatoes                           60.4                         7.2       IMG-2246              44.827237
247  SEN-1247  2025-09-05            77.670     4.59            21.4        60.00     Wheat                          120.8                        17.2       IMG-2247              44.827237
248  SEN-1248  2025-09-06            77.450     7.55            33.1        56.00  Tomatoes                           39.8                        22.3       IMG-2248              44.827237
249  SEN-1249  2025-09-07            69.710     4.57            29.0        57.50  Tomatoes                          140.9                        11.5       IMG-2249              44.827237
250  SEN-1250  2025-09-08            30.610     7.56            22.9        42.50     Wheat                           69.1                        20.6       IMG-2250              44.827237
251  SEN-1251  2025-09-09            36.960     6.35            31.9        52.10     Wheat                           45.3                        25.7       IMG-2251              44.827237
252  SEN-1252  2025-09-10            69.580     7.79            32.6        52.20     Maize                           83.1                         9.8       IMG-2252              44.827237
253  SEN-1253  2025-09-11            32.180     7.30            32.4        33.10  Tomatoes                           35.1                        27.9       IMG-2253              44.827237
254  SEN-1254  2025-09-12            21.860     7.99            33.6        76.10   Lettuce                          112.2                        18.8       IMG-2254              44.827237
255  SEN-1255  2025-09-13            48.980     5.73            22.3        55.00  Tomatoes                          138.3                        12.5       IMG-2255              44.827237
256  SEN-1256  2025-09-14            75.530     7.19            30.8        79.30  Tomatoes                          130.5                        15.8       IMG-2256              44.827237
257  SEN-1257  2025-09-15            58.720     5.91            25.8        81.00     Wheat                           45.3                        12.8       IMG-2257              44.827237
258  SEN-1258  2025-09-16            49.900     6.18            32.3        42.70  Tomatoes                           45.2                        23.1       IMG-2258              44.827237
259  SEN-1259  2025-09-17            16.800     6.70            30.4        69.40  Tomatoes                          127.6                        24.9       IMG-2259              44.827237
260  SEN-1260  2025-09-18            53.050     7.56            31.2        58.30   Lettuce                          140.9                        25.8       IMG-2260              44.827237
261  SEN-1261  2025-09-19            79.300     7.94            29.2        82.80     Wheat                           85.3                        29.6       IMG-2261              44.827237
262  SEN-1262  2025-09-20            19.810     7.19            21.0        42.90  Tomatoes                           89.9                        24.8       IMG-2262              44.827237
263  SEN-1263  2025-09-21            46.280     5.96            27.3        70.70     Beans                           68.2                        20.0       IMG-2263              44.827237
264  SEN-1264  2025-09-22            71.420     5.97            34.7        66.50     Maize                          137.3                        13.5       IMG-2264              44.827237
265  SEN-1265  2025-09-23            61.850     7.08            33.9        47.70     Wheat                          107.4                        18.6       IMG-2265              44.827237
266  SEN-1266  2025-09-24            58.790     5.34            18.7        38.20  Tomatoes                           64.6                         6.0       IMG-2266              44.827237
267  SEN-1267  2025-09-25            59.170     4.89            20.8        69.10     Beans                           65.9                        23.6       IMG-2267              44.827237
268  SEN-1268  2025-09-26            35.160     5.74            20.2        74.30  Tomatoes                          136.9                        16.1       IMG-2268              44.827237
269  SEN-1269  2025-09-27            30.550     5.51            30.3        48.90  Tomatoes                           31.6                         5.5       IMG-2269              44.827237
270  SEN-1270  2025-09-28            66.660     5.54            31.9        68.70     Wheat                           68.7                         6.6       IMG-2270              44.827237
271  SEN-1271  2025-09-29            66.710     5.32            21.6        53.70     Wheat                           96.5                        14.7       IMG-2271              44.827237
272  SEN-1272  2025-09-30            70.700     4.65            26.6        72.80     Wheat                           47.8                        19.6       IMG-2272              44.827237
273  SEN-1273  2025-10-01            73.930     4.56            32.3        42.00     Beans                           41.1                        16.6       IMG-2273              44.827237
274  SEN-1274  2025-10-02            45.790     7.96            30.5        83.40  Tomatoes                          127.8                        20.5       IMG-2274              44.827237
275  SEN-1275  2025-10-03            45.110     6.00            27.2        47.20     Maize                          137.3                        17.0       IMG-2275              44.827237
276  SEN-1276  2025-10-04            65.880     5.85            28.0        52.10   Lettuce                          128.8                        21.5       IMG-2276              44.827237
277  SEN-1277  2025-10-05            55.500     6.88            26.6        33.50     Wheat                          137.9                        10.5       IMG-2277              44.827237
278  SEN-1278  2025-10-06            59.140     5.26            23.1        36.70     Wheat                           96.4                         7.8       IMG-2278              44.827237
279  SEN-1279  2025-10-07            65.710     7.82            27.6        61.00  Tomatoes                          127.5                        19.9       IMG-2279              44.827237
280  SEN-1280  2025-10-08            72.300     7.25            29.7        46.10  Tomatoes                           76.1                        17.1       IMG-2280              44.827237
281  SEN-1281  2025-10-09            33.660     4.81            32.8        80.10     Beans                          110.0                         5.7       IMG-2281              44.827237
282  SEN-1282  2025-10-10            36.290     5.96            28.8        30.90     Beans                          148.7                        14.5       IMG-2282              44.827237
283  SEN-1283  2025-10-11            16.580     7.58            30.9        52.70     Wheat                           57.1                         7.7       IMG-2283              44.827237
284  SEN-1284  2025-10-12            50.480     7.81            20.7        50.20  Tomatoes                           76.8                        18.3       IMG-2284              44.827237
285  SEN-1285  2025-10-13            12.520     6.14            25.8        31.20     Maize                           87.6                        14.9       IMG-2285              44.827237
286  SEN-1286  2025-10-14            42.590     6.65            18.2        37.50   Lettuce                           46.6                        20.3       IMG-2286              44.827237
287  SEN-1287  2025-10-15            47.990     5.08            22.2        54.80  Tomatoes                           39.7                        25.1       IMG-2287              44.827237
288  SEN-1288  2025-10-16            30.060     7.97            30.3        59.60  Tomatoes                          129.6                        12.5       IMG-2288              44.827237
289  SEN-1289  2025-10-17            51.360     5.31            34.9        54.30     Beans                          147.2                        29.1       IMG-2289              44.827237
290  SEN-1290  2025-10-18            12.140     7.80            19.7        61.90   Lettuce                           78.6                        18.4       IMG-2290              44.827237
291  SEN-1291  2025-10-19            12.610     6.77            24.8        65.70     Wheat                           40.5                        20.5       IMG-2291              44.827237
292  SEN-1292  2025-10-20            67.580     6.63            31.6        30.60  Tomatoes                           37.9                        22.0       IMG-2292              44.827237
293  SEN-1293  2025-10-21            35.210     6.29            21.5        57.80     Wheat                          137.0                        21.7       IMG-2293              44.827237
294  SEN-1294  2025-10-22            18.890     5.31            27.4        87.80  Tomatoes                           85.7                        17.8       IMG-2294              44.827237
295  SEN-1295  2025-10-23            46.560     5.12            30.5        61.10     Wheat                           68.4                        15.7       IMG-2295              44.827237
296  SEN-1296  2025-10-24            63.900     5.27            28.5        70.70   Lettuce                           87.2                         6.3       IMG-2296              44.827237
297  SEN-1297  2025-10-25            25.110     5.15            21.2        48.70     Beans                           68.2                         5.6       IMG-2297              44.827237
298  SEN-1298  2025-10-26            53.600     7.23            24.0        76.40   Lettuce                           88.7                        13.9       IMG-2298              44.827237
299  SEN-1299  2025-10-27            15.970     5.73            31.3        76.40     Maize                          133.1                        13.3       IMG-2299              44.827237
300  SEN-1300  2025-10-28            13.620     4.70            27.4        61.30     Beans                          101.1                        14.7       IMG-2300              44.827237
301  SEN-1301  2025-10-29            47.190     7.89            18.1        88.60   Lettuce                          113.4                         8.5       IMG-2301              44.827237
302  SEN-1302  2025-10-30            47.840     7.59            30.9        37.50     Maize                           73.8                        23.5       IMG-2302              44.827237
303  SEN-1303  2025-10-31            54.620     7.75            18.6        31.00  Tomatoes                          118.6                        26.4       IMG-2303              44.827237
304  SEN-1304  2025-11-01            60.830     7.98            30.7        76.20  Tomatoes                          110.0                        28.5       IMG-2304              44.827237
305  SEN-1305  2025-11-02            78.310     5.11            21.4        78.40     Wheat                           44.3                        17.3       IMG-2305              44.827237
306  SEN-1306  2025-11-03            46.140     5.89            34.3        37.20     Beans                           98.7                        22.5       IMG-2306              44.827237
307  SEN-1307  2025-11-04            32.610     7.15            24.3        45.90  Tomatoes                           60.8                        26.4       IMG-2307              44.827237
308  SEN-1308  2025-11-05            65.660     6.94            23.6        31.10     Beans                          126.5                        15.5       IMG-2308              44.827237
309  SEN-1309  2025-11-06            28.960     5.04            20.5        47.60  Tomatoes                           81.1                        12.7       IMG-2309              44.827237
310  SEN-1310  2025-11-07            40.730     7.36            23.2        76.40     Wheat                          149.4                        28.4       IMG-2310              44.827237
311  SEN-1311  2025-11-08            15.490     5.29            32.9        61.10   Lettuce                           41.1                        17.9       IMG-2311              44.827237
312  SEN-1312  2025-11-09            11.770     5.28            34.9        50.90     Wheat                          123.6                        17.4       IMG-2312              44.827237
313  SEN-1313  2025-11-10            77.390     6.38            24.3        52.30     Maize                          110.8                         9.5       IMG-2313              44.827237
314  SEN-1314  2025-11-11            68.520     6.58            25.6        30.10  Tomatoes                          122.1                         7.7       IMG-2314              44.827237
315  SEN-1315  2025-11-12            58.720     6.53            30.3        48.00     Maize                           66.9                        26.1       IMG-2315              44.827237
316  SEN-1316  2025-11-13            38.630     4.82            33.1        68.80     Maize                           89.0                        20.4       IMG-2316              44.827237
317  SEN-1317  2025-11-14            22.130     7.57            28.1        88.50     Wheat                          125.6                        13.1       IMG-2317              44.827237
318  SEN-1318  2025-11-15            20.950     5.43            24.7        80.80  Tomatoes                           57.9                         9.8       IMG-2318              44.827237
319  SEN-1319  2025-11-16            27.520     4.95            25.0        31.40     Maize                           57.1                        18.9       IMG-2319              44.827237
320  SEN-1320  2025-11-17            48.450     7.61            29.8        83.90   Lettuce                           96.1                        19.6       IMG-2320              44.827237
321  SEN-1321  2025-11-18            60.020     7.84            18.1        77.00     Wheat                           92.8                        10.2       IMG-2321              44.827237
322  SEN-1322  2025-11-19            56.210     7.52            28.5        76.80   Lettuce                           63.9                        26.3       IMG-2322              44.827237
323  SEN-1323  2025-11-20            29.600     7.33            24.0        57.50     Beans                           65.8                         7.1       IMG-2323              44.827237
324  SEN-1324  2025-11-21            76.840     6.79            31.5        53.90     Maize                           63.3                        13.9       IMG-2324              44.827237
325  SEN-1325  2025-11-22            61.650     6.43            19.6        48.20     Wheat                          122.6                        22.0       IMG-2325              44.827237
326  SEN-1326  2025-11-23            48.800     4.80            28.0        33.90     Beans                          108.2                        11.9       IMG-2326              44.827237
327  SEN-1327  2025-11-24            52.820     5.93            26.2        43.70   Lettuce                          129.9                        25.7       IMG-2327              44.827237
328  SEN-1328  2025-11-25            39.370     5.80            28.9        44.80     Beans                          147.1                        23.5       IMG-2328              44.827237
329  SEN-1329  2025-11-26            27.340     5.41            19.1        59.00     Maize                           86.9                        24.7       IMG-2329              44.827237
330  SEN-1330  2025-11-27            34.920     7.03            27.9        74.80  Tomatoes                           38.0                         8.0       IMG-2330              44.827237
331  SEN-1331  2025-11-28            63.050     6.24            27.5        58.40  Tomatoes                           35.8                         8.5       IMG-2331              44.827237
332  SEN-1332  2025-11-29            11.010     4.78            27.5        33.50   Lettuce                           65.5                        12.2       IMG-2332              44.827237
333  SEN-1333  2025-11-30            18.130     5.27            28.3        87.50   Lettuce                          141.9                        18.0       IMG-2333              44.827237
334  SEN-1334  2025-12-01            13.220     6.89            29.5        86.60  Tomatoes                           92.8                        23.7       IMG-2334              44.827237
335  SEN-1335  2025-12-02            12.850     4.77            31.7        77.10   Lettuce                           62.6                        25.9       IMG-2335              44.827237
336  SEN-1336  2025-12-03            69.880     7.48            22.6        89.50     Beans                           77.9                        22.6       IMG-2336              44.827237
337  SEN-1337  2025-12-04            59.260     6.23            32.0        62.70     Wheat                          101.8                        28.2       IMG-2337              44.827237
338  SEN-1338  2025-12-05            43.190     6.18            26.5        87.80     Wheat                          108.4                        23.5       IMG-2338              44.827237
339  SEN-1339  2025-12-06            16.850     6.57            19.3        34.50     Beans                           48.5                        12.7       IMG-2339              44.827237
340  SEN-1340  2025-12-07            44.410     7.39            19.0        51.90     Wheat                          147.2                        11.6       IMG-2340              44.827237
341  SEN-1341  2025-12-08            43.140     5.72            23.7        43.50     Maize                           95.4                        22.4       IMG-2341              44.827237
342  SEN-1342  2025-12-09            22.120     6.87            31.3        41.70     Beans                           46.3                         9.8       IMG-2342              44.827237
343  SEN-1343  2025-12-10            40.370     6.48            30.0        38.40   Lettuce                          137.2                         7.3       IMG-2343              44.827237
344  SEN-1344  2025-12-11            37.900     5.43            31.4        67.30     Beans                           39.0                        18.3       IMG-2344              44.827237
345  SEN-1345  2025-12-12            53.110     7.58            26.8        76.90  Tomatoes                          138.9                        25.5       IMG-2345              44.827237
346  SEN-1346  2025-12-13            54.460     7.29            25.5        64.70   Lettuce                          149.6                         7.5       IMG-2346              44.827237
347  SEN-1347  2025-12-14            13.170     6.80            20.5        38.80  Tomatoes                          114.1                        24.8       IMG-2347              44.827237
348  SEN-1348  2025-12-15            36.220     7.48            23.6        78.70   Lettuce                          122.5                        25.3       IMG-2348              44.827237
349  SEN-1349  2025-12-16            53.810     7.54            25.4        68.20     Wheat                           70.5                        17.1       IMG-2349              44.827237
350  SEN-1350  2025-12-17            45.220     6.98            19.5        53.30     Beans                          143.0                         6.4       IMG-2350              44.827237
351  SEN-1351  2025-12-18            69.950     7.43            21.8        70.40     Maize                           93.6                         9.4       IMG-2351              44.827237
352  SEN-1352  2025-12-19            56.110     6.94            28.2        45.60   Lettuce                          117.9                        22.7       IMG-2352              44.827237
353  SEN-1353  2025-12-20            21.410     6.88            30.5        50.70   Lettuce                          140.9                        22.8       IMG-2353              44.827237
354  SEN-1354  2025-12-21            14.940     6.67            35.0        85.00  Tomatoes                          147.0                        27.5       IMG-2354              44.827237
355  SEN-1355  2025-12-22            54.970     7.13            33.9        47.40     Wheat                          130.0                        19.6       IMG-2355              44.827237
356  SEN-1356  2025-12-23            11.860     5.06            28.9        58.20  Tomatoes                           66.4                         8.1       IMG-2356              44.827237
357  SEN-1357  2025-12-24            51.000     7.58            25.2        83.40  Tomatoes                          146.0                         8.0       IMG-2357              44.827237
358  SEN-1358  2025-12-25            75.820     7.55            28.8        72.50     Wheat                          105.4                        23.0       IMG-2358              44.827237
359  SEN-1359  2025-12-26            50.280     4.60            31.4        33.70     Maize                          141.7                         9.6       IMG-2359              44.827237
360  SEN-1360  2025-12-27            37.170     7.39            20.0        38.80  Tomatoes                          111.1                        13.2       IMG-2360              44.827237
361  SEN-1361  2025-12-28            55.030     4.95            25.0        30.50  Tomatoes                           66.9                        17.2       IMG-2361              44.827237
362  SEN-1362  2025-12-29            42.080     5.67            32.3        67.90   Lettuce                           74.4                         5.6       IMG-2362              44.827237
363  SEN-1363  2025-12-30            48.190     7.10            24.5        56.90     Wheat                           96.1                        11.2       IMG-2363              44.827237
364  SEN-1364  2025-12-31            75.900     5.06            27.7        38.10     Beans                          124.8                        15.2       IMG-2364              44.827237
365  SEN-1365  2026-01-01            37.030     7.36            28.0        87.50     Maize                           68.2                        12.0       IMG-2365              44.827237
366  SEN-1366  2026-01-02            77.280     7.41            21.1        61.80     Maize                           99.6                         8.4       IMG-2366              44.827237
367  SEN-1367  2026-01-03            73.370     6.28            24.2        44.50     Wheat                           71.5                        23.2       IMG-2367              44.827237
368  SEN-1368  2026-01-04            23.710     4.52            23.7        60.00   Lettuce                          127.9                        25.3       IMG-2368              44.827237
369  SEN-1369  2026-01-05            14.860     5.50            18.4        70.80   Lettuce                           86.0                        11.4       IMG-2369              44.827237
370  SEN-1370  2026-01-06            17.050     6.66            18.4        34.60     Wheat                           39.2                        24.4       IMG-2370              44.827237
371  SEN-1371  2026-01-07            11.280     7.93            32.1        46.50   Lettuce                           49.9                        14.6       IMG-2371              44.827237
372  SEN-1372  2026-01-08            16.610     6.71            22.6        78.40     Maize                           37.3                        17.7       IMG-2372              44.827237
373  SEN-1373  2026-01-09            57.810     5.41            26.8        57.60     Maize                           89.9                        26.4       IMG-2373              44.827237
374  SEN-1374  2026-01-10            14.980     6.72            23.1        62.80     Beans                           42.8                        23.7       IMG-2374              44.827237
375  SEN-1375  2026-01-11            32.330     6.39            34.0        56.00     Wheat                           43.7                        25.1       IMG-2375              44.827237
376  SEN-1376  2026-01-12            69.140     7.23            22.4        32.60  Tomatoes                          142.9                         8.4       IMG-2376              44.827237
377  SEN-1377  2026-01-13            11.630     4.87            25.3        39.90  Tomatoes                          134.7                         6.7       IMG-2377              44.827237
378  SEN-1378  2026-01-14            67.010     7.16            32.8        56.70     Beans                           84.3                        27.3       IMG-2378              44.827237
379  SEN-1379  2026-01-15            29.730     6.39            32.3        42.60     Beans                          148.3                        14.7       IMG-2379              44.827237
380  SEN-1380  2026-01-16            18.270     7.87            21.2        33.00   Lettuce                           30.0                        12.2       IMG-2380              44.827237
381  SEN-1381  2026-01-17            58.770     5.70            31.6        80.60     Beans                          103.7                        23.1       IMG-2381              44.827237
382  SEN-1382  2026-01-18            54.030     6.71            25.8        88.90     Beans                          104.0                        25.9       IMG-2382              44.827237
383  SEN-1383  2026-01-19            71.420     7.76            26.2        77.60  Tomatoes                           84.9                        26.6       IMG-2383              44.827237
384  SEN-1384  2026-01-20            61.450     4.86            20.3        81.20   Lettuce                           77.6                        12.9       IMG-2384              44.827237
385  SEN-1385  2026-01-21            66.240     7.78            19.4        44.50     Beans                           84.6                        26.3       IMG-2385              44.827237
386  SEN-1386  2026-01-22            29.740     6.91            30.4        87.60     Beans                           79.8                         6.0       IMG-2386              44.827237
387  SEN-1387  2026-01-23            22.420     4.74            26.4        41.80   Lettuce                          117.7                         6.2       IMG-2387              44.827237
388  SEN-1388  2026-01-24            62.540     5.55            25.4        87.10     Wheat                           46.2                        20.6       IMG-2388              44.827237
389  SEN-1389  2026-01-25            66.480     6.98            30.4        89.70   Lettuce                           53.7                         6.6       IMG-2389              44.827237
390  SEN-1390  2026-01-26            79.340     4.74            31.0        72.70  Tomatoes                           51.7                        13.1       IMG-2390              44.827237
391  SEN-1391  2026-01-27            38.880     6.54            20.7        88.90     Wheat                           61.5                        21.8       IMG-2391              44.827237
392  SEN-1392  2026-01-28            36.040     5.71            28.4        64.20     Maize                           93.0                        13.4       IMG-2392              44.827237
393  SEN-1393  2026-01-29            64.350     6.67            20.3        45.60   Lettuce                           43.3                         9.5       IMG-2393              44.827237
394  SEN-1394  2026-01-30            33.860     4.66            30.8        56.20  Tomatoes                          134.2                        12.0       IMG-2394              44.827237
395  SEN-1395  2026-01-31            75.150     7.55            29.2        65.60     Wheat                           65.7                        16.4       IMG-2395              44.827237
396  SEN-1396  2026-02-01            70.090     7.91            34.3        34.40   Lettuce                           49.5                        16.9       IMG-2396              44.827237
397  SEN-1397  2026-02-02            40.030     7.89            19.2        67.30     Beans                          111.1                        24.6       IMG-2397              44.827237
398  SEN-1398  2026-02-03            62.560     7.12            19.0        88.90   Lettuce                           34.6                        23.8       IMG-2398              44.827237
399  SEN-1399  2026-02-04            62.820     4.96            22.8        41.40     Maize                          104.4                        16.4       IMG-2399              44.827237
400  SEN-1400  2026-02-05            17.220     7.15            22.4        77.60   Lettuce                          113.8                        26.1       IMG-2400              44.827237
401  SEN-1401  2026-02-06            73.180     4.59            22.2        84.50     Wheat                           55.8                         7.9       IMG-2401              44.827237
402  SEN-1402  2026-02-07            45.370     4.58            33.4        86.60     Wheat                           35.0                        11.4       IMG-2402              44.827237
403  SEN-1403  2026-02-08            67.850     5.63            22.2        87.60   Lettuce                           73.6                        25.7       IMG-2403              44.827237
404  SEN-1404  2026-02-09            32.400     6.21            22.6        61.30     Wheat                           41.8                        14.4       IMG-2404              44.827237
405  SEN-1405  2026-02-10            72.690     7.20            30.9        88.60     Beans                           44.0                        29.5       IMG-2405              44.827237
406  SEN-1406  2026-02-11            37.240     6.89            25.6        75.40   Lettuce                           60.5                        16.7       IMG-2406              44.827237
407  SEN-1407  2026-02-12            10.760     6.06            31.2        39.70     Beans                           65.5                        24.8       IMG-2407              44.827237
408  SEN-1408  2026-02-13            73.380     5.46            19.1        58.60     Beans                           93.6                        15.1       IMG-2408              44.827237
409  SEN-1409  2026-02-14            16.390     7.99            26.3        73.10  Tomatoes                          111.4                        15.6       IMG-2409              44.827237
410  SEN-1410  2026-02-15            32.350     5.99            18.6        44.80   Lettuce                          101.1                        14.6       IMG-2410              44.827237
411  SEN-1411  2026-02-16            76.500     6.08            19.1        68.40     Wheat                           47.8                        23.0       IMG-2411              44.827237
412  SEN-1412  2026-02-17            76.540     5.07            33.4        70.00     Beans                           50.7                        18.7       IMG-2412              44.827237
413  SEN-1413  2026-02-18            50.140     7.28            20.4        39.80  Tomatoes                          135.5                        28.6       IMG-2413              44.827237
414  SEN-1414  2026-02-19            54.230     6.93            27.1        63.90   Lettuce                           97.0                        11.3       IMG-2414              44.827237
415  SEN-1415  2026-02-20            41.390     5.27            25.0        76.30   Lettuce                          134.4                         7.5       IMG-2415              44.827237
416  SEN-1416  2026-02-21            30.520     4.79            23.9        59.90     Maize                           74.6                        14.8       IMG-2416              44.827237
417  SEN-1417  2026-02-22            33.010     6.88            33.3        30.70     Maize                          103.7                        20.4       IMG-2417              44.827237
418  SEN-1418  2026-02-23            57.080     6.79            18.4        30.50     Beans                           92.8                        26.5       IMG-2418              44.827237
419  SEN-1419  2026-02-24            62.670     5.46            29.3        51.40     Maize                           68.3                        13.7       IMG-2419              44.827237
420  SEN-1420  2026-02-25            65.410     7.83            34.4        85.60     Beans                           86.4                        21.3       IMG-2420              44.827237
421  SEN-1421  2026-02-26            65.270     5.03            27.5        43.70     Wheat                           90.3                        13.8       IMG-2421              44.827237
422  SEN-1422  2026-02-27            16.380     6.01            33.9        68.10     Beans                           54.1                        20.4       IMG-2422              44.827237
423  SEN-1423  2026-02-28            44.610     7.80            18.9        43.30     Maize                           67.8                        27.1       IMG-2423              44.827237
424  SEN-1424  2026-03-01            14.030     5.97            25.1        49.30     Wheat                          125.0                        10.8       IMG-2424              44.827237
425  SEN-1425  2026-03-02            48.470     6.73            22.4        80.90     Maize                          139.9                        15.1       IMG-2425              44.827237
426  SEN-1426  2026-03-03            40.910     5.89            30.4        73.70     Beans                           73.2                        29.8       IMG-2426              44.827237
427  SEN-1427  2026-03-04            72.140     5.46            34.7        35.70  Tomatoes                           66.8                        26.7       IMG-2427              44.827237
428  SEN-1428  2026-03-05            34.560     7.94            22.4        55.70   Lettuce                           53.4                        19.1       IMG-2428              44.827237
429  SEN-1429  2026-03-06            18.190     5.93            29.1        31.80     Maize                          111.4                        17.9       IMG-2429              44.827237
430  SEN-1430  2026-03-07            20.010     7.63            21.4        58.90     Beans                           68.8                        12.1       IMG-2430              44.827237
431  SEN-1431  2026-03-08            63.310     5.30            27.6        69.70     Wheat                          148.5                        17.9       IMG-2431              44.827237
432  SEN-1432  2026-03-09            53.280     5.25            25.9        37.10     Maize                           69.1                        26.2       IMG-2432              44.827237
433  SEN-1433  2026-03-10            17.080     4.61            34.5        47.30     Maize                           77.3                        22.1       IMG-2433              44.827237
434  SEN-1434  2026-03-11            15.890     6.78            28.3        53.90   Lettuce                          102.4                        12.3       IMG-2434              44.827237
435  SEN-1435  2026-03-12            59.070     5.79            23.9        85.20     Beans                          126.2                        10.0       IMG-2435              44.827237
436  SEN-1436  2026-03-13            15.090     7.53            19.9        89.60  Tomatoes                           86.3                        11.6       IMG-2436              44.827237
437  SEN-1437  2026-03-14            67.530     6.16            20.6        32.70     Wheat                           80.7                         9.2       IMG-2437              44.827237
438  SEN-1438  2026-03-15            59.440     7.89            21.8        75.70     Beans                          149.5                         7.4       IMG-2438              44.827237
439  SEN-1439  2026-03-16            15.690     5.15            22.3        52.30     Wheat                           31.3                        15.5       IMG-2439              44.827237
440  SEN-1440  2026-03-17            15.940     7.54            32.5        53.50     Maize                          137.4                         7.8       IMG-2440              44.827237
441  SEN-1441  2026-03-18            79.060     7.22            27.5        75.30   Lettuce                           47.9                         9.3       IMG-2441              44.827237
442  SEN-1442  2026-03-19            36.200     7.20            26.9        85.10   Lettuce                          124.3                        18.7       IMG-2442              44.827237
443  SEN-1443  2026-03-20            35.940     7.46            20.0        87.10  Tomatoes                          104.2                         9.1       IMG-2443              44.827237
444  SEN-1444  2026-03-21            66.900     7.16            32.6        64.60   Lettuce                           71.0                         6.6       IMG-2444              44.827237
445  SEN-1445  2026-03-22            76.310     6.69            30.3        51.40     Maize                          134.9                        12.9       IMG-2445              44.827237
446  SEN-1446  2026-03-23            79.020     4.96            19.2        77.30  Tomatoes                           31.5                        10.5       IMG-2446              44.827237
447  SEN-1447  2026-03-24            62.740     4.61            30.0        45.10     Beans                           57.2                        17.9       IMG-2447              44.827237
448  SEN-1448  2026-03-25            36.340     7.72            27.2        63.80   Lettuce                           98.0                         7.6       IMG-2448              44.827237
450  SEN-1450  2026-03-27            64.400     7.29            25.8        69.40     Maize                          103.2                        27.7       IMG-2450              44.827237
451  SEN-1451  2026-03-28            49.090     6.19            26.2        44.40     Wheat                           32.9                        23.6       IMG-2451              44.827237
452  SEN-1452  2026-03-29            39.700     4.91            20.8        41.50     Wheat                           44.0                        18.3       IMG-2452              44.827237
453  SEN-1453  2026-03-30            73.440     4.94            34.1        85.10     Maize                           45.3                        26.5       IMG-2453              44.827237
454  SEN-1454  2026-03-31            17.780     6.90            32.4        36.10     Maize                           52.7                        22.4       IMG-2454              44.827237
455  SEN-1455  2026-04-01            44.480     6.01            29.4        60.40     Wheat                           85.1                         5.3       IMG-2455              44.827237
457  SEN-1457  2026-04-03            42.810     6.22            25.0        32.30     Wheat                          138.7                        26.3       IMG-2457              44.827237
458  SEN-1458  2026-04-04            13.940     4.72            29.1        32.20     Maize                          130.2                        13.6       IMG-2458              44.827237
459  SEN-1459  2026-04-05            45.185     6.30            26.6        59.55   Lettuce                           86.3                        17.4       IMG-2459              44.827237
460  SEN-1460  2026-04-06            18.230     5.44            19.1        82.00     Beans                           82.9                        23.7       IMG-2460              44.827237
461  SEN-1461  2026-04-07            55.440     7.29            26.7        46.90   Lettuce                           53.9                        25.1       IMG-2461              44.827237
462  SEN-1462  2026-04-08            62.220     5.59            31.7        87.00   Lettuce                           61.7                         9.0       IMG-2462              44.827237
463  SEN-1463  2026-04-09            50.840     6.09            25.8        64.90     Maize                           90.4                        18.4       IMG-2463              44.827237
464  SEN-1464  2026-04-10            77.350     4.54            18.9        56.20     Wheat                           38.2                         9.8       IMG-2464              44.827237
465  SEN-1465  2026-04-11            36.240     4.75            31.4        64.80  Tomatoes                           56.2                        23.0       IMG-2465              44.827237
466  SEN-1466  2026-04-12            30.000     5.87            21.4        61.00   Lettuce                          142.2                        11.8       IMG-2466              44.827237
467  SEN-1467  2026-04-13            70.800     6.18            22.4        75.50     Wheat                           85.9                        12.9       IMG-2467              44.827237
